key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
test_086_n,square,test,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.896764,,,0.913756,,,177.000000,0,0,64844,74838,
test_090_g,square,test,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.901462,,,0.922784,,,239.000000,0,0,74855,88692,
test_095_g,square,test,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.907672,,,0.923633,,,163.000000,0,0,76710,81603,
test_099_d,square,test,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.908937,,,0.929493,,,207.000000,0,0,77955,83948,
train_001_g,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.914858,,,0.942869,,,149.000000,0,0,69326,85300,
train_002_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.896587,,,0.935449,,,256.000000,0,0,69217,97921,
train_003_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.893752,,,0.901870,,,245.000000,0,0,60094,91819,
train_004_d,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892237,,,0.921754,,,203.000000,0,0,54186,65830,
train_005_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.869180,,,0.895101,,,340.000000,0,0,70136,75053,
train_006_a,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.889751,,,0.919632,,,228.000000,0,0,81736,74368,
train_008_n,large,train,expert,2094,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.838900,,,0.869495,,,383.000000,0,0,187693,212057,
train_009_d,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.841152,,,0.884569,,,399.000000,0,0,207614,241193,
train_010_d,large,train,expert,2094,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.847040,,,0.873565,,,350.000000,0,0,185892,234210,
train_011_n,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.816627,,,0.863463,,,324.000000,0,0,176605,204504,
train_012_n,large,train,expert,2094,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.835789,,,0.886952,,,269.000000,0,0,211759,215007,
train_013_a,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.886414,,,0.901141,,,182.000000,0,0,76086,98248,
train_014_d,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892554,,,0.924533,,,267.000000,0,0,86532,87324,
train_015_n,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.845250,,,0.868156,,,449.000000,0,0,80188,100480,
train_017_g,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.900135,,,0.929450,,,193.000000,0,0,86181,89486,
train_019_g,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.895396,,,0.917114,,,209.000000,0,0,66711,63179,
train_020_n,large,train,expert,2094,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.856962,,,0.919185,,,259.000000,0,0,193586,234103,
train_021_n,large,train,expert,2095,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.834665,,,0.893054,,,302.000000,0,0,210733,228295,
train_023_n,square,train,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892130,,,0.905256,,,207.000000,0,0,73164,83220,
train_025_g,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.847627,,,0.900819,,,231.000000,0,0,181805,191348,
train_026_g,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.867091,,,0.924177,,,255.000000,0,0,189878,215803,
train_028_g,large,train,expert,2095,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.872921,,,0.910206,,,225.000000,0,0,196841,205883,
train_029_d,large,train,expert,2096,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.874010,,,0.906017,,,402.000000,0,0,154523,254744,
train_030_a,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.891996,,,0.927502,,,230.000000,0,0,80994,92900,
train_031_g,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.911175,,,0.936372,,,158.000000,0,0,70934,80641,
train_032_a,square,train,expert,1278,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.890507,,,0.935301,,,134.000000,0,0,67430,77878,
train_033_g,square,train,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.889862,,,0.918640,,,197.000000,0,0,69996,84971,
train_034_g,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.908334,,,0.939258,,,264.000000,0,0,72138,85141,
train_036_a,large,train,expert,2095,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.876704,,,0.910477,,,196.000000,0,0,166429,242430,
train_037_n,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.866922,,,0.896624,,,239.000000,0,0,156792,227779,
train_038_n,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.867871,,,0.906418,,,259.000000,0,0,161826,257450,
train_039_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.897301,,,0.917797,,,216.000000,0,0,76912,79241,
train_041_n,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.887742,,,0.920633,,,251.000000,0,0,70460,80034,
train_042_a,square,train,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.857161,,,0.867294,,,245.000000,0,0,77840,78457,
train_043_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.903969,,,0.927002,,,246.000000,0,0,68147,89534,
train_045_a,square,train,expert,1278,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.886976,,,0.900095,,,195.000000,0,0,75074,72946,
train_046_n,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.856583,,,0.927443,,,198.000000,0,0,193334,247492,
train_049_a,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.901128,,,0.923066,,,244.000000,0,0,78881,80655,
train_050_a,square,train,expert,1273,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.898418,,,0.923275,,,205.000000,0,0,78939,83638,
train_051_a,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.904823,,,0.935601,,,155.000000,0,0,67366,89447,
train_053_a,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.889982,,,0.923056,,,216.000000,0,0,72647,94862,
train_054_g,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.894943,,,0.922647,,,236.000000,0,0,75857,88773,
train_055_a,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.902684,,,0.924580,,,189.000000,0,0,70451,74061,
train_056_a,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.893888,,,0.919757,,,158.000000,0,0,62539,77928,
train_057_a,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.873636,,,0.916220,,,208.000000,0,0,54519,82196,
train_058_d,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.893215,,,0.913588,,,264.000000,0,0,69603,99267,
train_059_d,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.876418,,,0.895273,,,244.000000,0,0,66934,85958,
train_060_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.890575,,,0.908778,,,201.000000,0,0,54229,96282,
train_061_a,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.885272,,,0.922557,,,173.000000,0,0,170961,218081,
train_062_g,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.895640,,,0.924948,,,209.000000,0,0,74469,89430,
train_063_a,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.907877,,,0.929390,,,195.000000,0,0,67898,75855,
train_065_a,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.880904,,,0.911364,,,290.000000,0,0,58793,87125,
train_066_n,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.902442,,,0.930097,,,137.000000,0,0,63599,66635,
train_067_g,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.886851,,,0.911118,,,248.000000,0,0,80706,91780,
train_068_a,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.903329,,,0.945616,,,208.000000,0,0,49022,63555,
train_069_n,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.894012,,,0.909435,,,232.000000,0,0,71585,83469,
train_070_g,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.891227,,,0.911034,,,195.000000,0,0,76104,87872,
train_071_n,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.889351,,,0.911223,,,232.000000,0,0,76385,102771,
train_072_n,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.896928,,,0.919527,,,205.000000,0,0,82417,85857,
train_073_d,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.912311,,,0.940546,,,206.000000,0,0,72254,96928,
train_075_d,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.906652,,,0.935517,,,206.000000,0,0,74526,82246,
train_076_d,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.893709,,,0.917911,,,277.000000,0,0,58470,86970,
train_079_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.891545,,,0.925307,,,224.000000,0,0,65137,76644,
train_080_n,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.890351,,,0.918319,,,171.000000,0,0,77090,91869,
train_081_d,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.901531,,,0.930060,,,212.000000,0,0,87173,96254,
train_082_n,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.884252,,,0.911212,,,294.000000,0,0,73263,79600,
train_083_g,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892329,,,0.913650,,,210.000000,0,0,91164,90168,
train_084_d,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.901666,,,0.934141,,,161.000000,0,0,80438,95250,
train_085_n,square,train,expert,1274,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.894925,,,0.912343,,,220.000000,0,0,77205,87298,
train_087_d,square,train,expert,1280,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.874274,,,0.915780,,,178.000000,0,0,70573,73821,
train_088_g,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.899930,,,0.921858,,,231.000000,0,0,75619,86558,
train_089_n,square,train,expert,1275,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.890836,,,0.913258,,,252.000000,0,0,76385,102771,
train_091_n,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.890325,,,0.922017,,,170.000000,0,0,83264,81925,
train_092_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.913668,,,0.948190,,,107.000000,0,0,77465,91606,
train_093_n,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.916847,,,0.947750,,,104.000000,0,0,67799,90121,
train_094_n,square,train,expert,1277,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.896157,,,0.916749,,,153.000000,0,0,66310,86691,
train_096_d,square,train,expert,1276,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.907348,,,0.936408,,,199.000000,0,0,86569,98820,
train_097_d,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.864030,,,0.899394,,,283.000000,0,0,191267,254377,
train_098_d,large,train,expert,2093,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.879107,,,0.927373,,,251.000000,0,0,186901,227247,
train_100_n,square,train,expert,1279,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892890,,,0.922355,,,141.000000,0,0,80724,62340,
