key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
test_bosch_p11_image2,bosch,test,1437,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,232.000000,105.785171,886.756628,794.270765,195.000000,225.000000,104.524400,882.823092,793.956764,0.964090,3.946048,0.018876,0.000000,7.000000,1.260771,97.000000,106.000000,50.654674,896.328247,798.494728,101.000000,118.000000,53.858685,901.511028,802.428509,0.907884,6.506601,0.031125,-4.000000,-12.000000,-3.204011,0.456897,0.524444,-0.067548,0.229292,0.265507,-0.036215,0.000000,
test_bosch_p11_image2,bosch,test,1437,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,232.000000,105.785171,886.756628,794.270765,197.000000,228.000000,106.525806,884.156550,792.868022,0.971952,2.954334,0.013867,-2.000000,4.000000,-0.740636,97.000000,106.000000,50.654674,896.328247,798.494728,116.000000,132.000000,60.249531,895.619432,788.930463,0.828256,9.590494,0.045015,-19.000000,-26.000000,-9.594857,0.456897,0.578947,-0.122051,0.229292,0.319888,-0.090596,0.000000,
test_bosch_p11_image2,bosch,test,1437,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,232.000000,105.785171,886.756628,794.270765,194.000000,225.000000,104.916510,886.737688,794.036754,0.985675,0.234775,0.001119,1.000000,7.000000,0.868660,97.000000,106.000000,50.654674,896.328247,798.494728,100.000000,105.000000,50.845972,908.580522,796.014282,0.834703,12.500834,0.059575,-3.000000,1.000000,-0.191298,0.456897,0.466667,-0.009770,0.229292,0.234869,-0.005577,0.000000,
test_bosch_p11_image2,bosch,test,1437,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,232.000000,105.785171,886.756628,794.270765,207.000000,220.000000,107.977102,883.651496,797.198537,0.951020,4.267750,0.019762,-12.000000,12.000000,-2.191931,97.000000,106.000000,50.654674,896.328247,798.494728,121.000000,107.000000,56.291873,895.857358,799.272627,0.890764,0.909320,0.004211,-24.000000,-1.000000,-5.637199,0.456897,0.486364,-0.029467,0.229292,0.271787,-0.042494,0.000000,
test_bosch_p11_image2,bosch,test,1437,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,232.000000,105.785171,886.756628,794.270765,193.000000,236.000000,106.516842,882.099287,790.289446,0.957881,6.127130,0.028761,2.000000,-4.000000,-0.731671,97.000000,106.000000,50.654674,896.328247,798.494728,69.000000,99.000000,41.251481,886.934343,794.966517,0.796599,10.034625,0.047103,28.000000,7.000000,9.403193,0.456897,0.419492,0.037405,0.229292,0.149983,0.079309,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",204.000000,227.000000,107.502916,661.587132,700.052800,205.000000,218.000000,104.801158,656.595740,695.917258,0.955431,6.482029,0.030925,-1.000000,9.000000,2.701759,104.000000,108.000000,52.853454,656.323382,703.465816,108.000000,127.000000,58.433810,661.123520,698.014543,0.866123,7.263450,0.034653,-4.000000,-19.000000,-5.580356,0.475771,0.582569,-0.106798,0.241716,0.310882,-0.069166,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",204.000000,227.000000,107.502916,661.587132,700.052800,207.000000,221.000000,107.619810,663.559693,699.328148,0.977288,2.101456,0.009763,-3.000000,6.000000,-0.116894,104.000000,108.000000,52.853454,656.323382,703.465816,127.000000,127.000000,65.212116,664.887051,708.633159,0.792917,10.001893,0.046469,-23.000000,-19.000000,-12.358662,0.475771,0.574661,-0.098890,0.241716,0.367174,-0.125458,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",204.000000,227.000000,107.502916,661.587132,700.052800,204.000000,227.000000,108.124398,663.444729,700.178529,0.981475,1.861847,0.008610,0.000000,0.000000,-0.621482,104.000000,108.000000,52.853454,656.323382,703.465816,96.000000,91.000000,46.363204,654.533393,708.044721,0.869728,4.916343,0.022735,8.000000,17.000000,6.490250,0.475771,0.400881,0.074890,0.241716,0.183865,0.057851,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",204.000000,227.000000,107.502916,661.587132,700.052800,202.000000,225.000000,107.640512,660.556044,693.026236,0.959577,7.101812,0.032989,2.000000,2.000000,-0.137596,104.000000,108.000000,52.853454,656.323382,703.465816,115.000000,110.000000,57.064088,655.007331,708.354936,0.902978,5.063150,0.023519,-11.000000,-2.000000,-4.210634,0.475771,0.488889,-0.013118,0.241716,0.281044,-0.039327,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",204.000000,227.000000,107.502916,661.587132,700.052800,212.000000,223.000000,108.588542,660.154762,697.278939,0.970893,3.121857,0.014375,-8.000000,4.000000,-1.085625,104.000000,108.000000,52.853454,656.323382,703.465816,105.000000,111.000000,54.023915,665.093467,702.999237,0.889273,8.782488,0.040439,-1.000000,-3.000000,-1.170461,0.475771,0.497758,-0.021987,0.241716,0.247516,-0.005800,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,227.000000,106.769059,625.751962,747.632173,201.000000,209.000000,102.140132,624.096079,749.180595,0.952149,2.267059,0.011098,0.000000,18.000000,4.628927,99.000000,104.000000,50.522539,619.396433,751.891134,107.000000,109.000000,53.246466,628.345683,750.887280,0.867659,9.005376,0.044083,-8.000000,-5.000000,-2.723927,0.458150,0.521531,-0.063381,0.223913,0.271762,-0.047849,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,227.000000,106.769059,625.751962,747.632173,195.000000,226.000000,105.605982,626.102349,750.123527,0.979704,2.515873,0.011912,6.000000,1.000000,1.163077,99.000000,104.000000,50.522539,619.396433,751.891134,123.000000,130.000000,63.453146,625.454898,751.212507,0.775982,6.096353,0.028864,-24.000000,-26.000000,-12.930607,0.458150,0.575221,-0.117071,0.223913,0.361018,-0.137105,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,227.000000,106.769059,625.751962,747.632173,199.000000,225.000000,106.778002,625.739440,747.917781,0.989642,0.285883,0.001339,2.000000,2.000000,-0.008944,99.000000,104.000000,50.522539,619.396433,751.891134,95.000000,97.000000,47.813195,613.372459,751.018797,0.902835,6.086809,0.028502,4.000000,7.000000,2.709344,0.458150,0.431111,0.027039,0.223913,0.200508,0.023405,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,227.000000,106.769059,625.751962,747.632173,210.000000,221.000000,106.305954,623.035265,748.734924,0.960458,2.931979,0.013790,-9.000000,6.000000,0.463105,99.000000,104.000000,50.522539,619.396433,751.891134,120.000000,111.000000,56.932851,626.108711,752.458313,0.881002,6.736197,0.031683,-21.000000,-7.000000,-6.410312,0.458150,0.502262,-0.044113,0.223913,0.286821,-0.062908,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,227.000000,106.769059,625.751962,747.632173,196.000000,221.000000,103.913552,620.708546,745.945494,0.957583,5.317981,0.025588,5.000000,6.000000,2.855507,99.000000,104.000000,50.522539,619.396433,751.891134,96.000000,108.000000,50.827188,628.471907,759.340931,0.847598,11.741538,0.056497,3.000000,-4.000000,-0.304649,0.458150,0.488688,-0.030538,0.223913,0.239248,-0.015335,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",185.000000,208.000000,98.387611,909.602216,816.463451,189.000000,202.000000,96.390597,908.459009,816.061770,0.970302,1.211723,0.006285,-4.000000,6.000000,1.997013,80.000000,80.000000,39.726319,913.997580,817.274708,100.000000,98.000000,48.762433,921.312450,817.716867,0.796266,7.328222,0.038013,-20.000000,-18.000000,-9.036114,0.384615,0.485149,-0.100533,0.163033,0.255918,-0.092885,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",185.000000,208.000000,98.387611,909.602216,816.463451,194.000000,210.000000,99.236441,909.222671,815.755382,0.976740,0.803378,0.004048,-9.000000,-2.000000,-0.848830,80.000000,80.000000,39.726319,913.997580,817.274708,104.000000,97.000000,50.967901,911.003553,813.314912,0.755850,4.964290,0.025012,-24.000000,-17.000000,-11.241583,0.384615,0.461905,-0.077289,0.163033,0.263786,-0.100753,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",185.000000,208.000000,98.387611,909.602216,816.463451,190.000000,207.000000,99.244460,909.798436,817.475552,0.983180,1.030947,0.005194,-5.000000,1.000000,-0.856849,80.000000,80.000000,39.726319,913.997580,817.274708,71.000000,69.000000,34.517154,923.065456,808.001870,0.762901,12.969652,0.065342,9.000000,11.000000,5.209165,0.384615,0.333333,0.051282,0.163033,0.120964,0.042069,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",185.000000,208.000000,98.387611,909.602216,816.463451,190.000000,201.000000,97.319024,907.496572,815.505377,0.961888,2.313362,0.011885,-5.000000,7.000000,1.068587,80.000000,80.000000,39.726319,913.997580,817.274708,98.000000,98.000000,47.866424,918.281328,810.847735,0.811780,7.723760,0.039683,-18.000000,-18.000000,-8.140105,0.384615,0.487562,-0.102947,0.163033,0.241917,-0.078884,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",185.000000,208.000000,98.387611,909.602216,816.463451,190.000000,203.000000,98.138179,904.620485,813.839343,0.960704,5.630594,0.028687,-5.000000,5.000000,0.249431,80.000000,80.000000,39.726319,913.997580,817.274708,66.000000,102.000000,41.007696,921.335415,821.341473,0.814959,8.389423,0.042743,14.000000,-22.000000,-1.281377,0.384615,0.502463,-0.117848,0.163033,0.174604,-0.011571,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",186.000000,208.000000,98.364961,878.310656,790.468434,180.000000,198.000000,93.779443,875.009628,787.493214,0.944335,4.443954,0.023694,6.000000,10.000000,4.585519,80.000000,81.000000,40.531436,884.523154,791.644255,95.000000,98.000000,47.853122,891.773839,789.778704,0.809875,7.486836,0.039917,-15.000000,-17.000000,-7.321686,0.389423,0.494949,-0.105526,0.169786,0.260379,-0.090592,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",186.000000,208.000000,98.364961,878.310656,790.468434,191.000000,211.000000,100.163912,876.924776,792.035439,0.975709,2.091929,0.010443,-5.000000,-3.000000,-1.798951,80.000000,81.000000,40.531436,884.523154,791.644255,102.000000,115.000000,54.097515,887.183054,784.272678,0.719053,7.836786,0.039120,-22.000000,-34.000000,-13.566078,0.389423,0.545024,-0.155601,0.169786,0.291697,-0.121911,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",186.000000,208.000000,98.364961,878.310656,790.468434,189.000000,208.000000,99.133745,878.752348,790.378798,0.984805,0.450696,0.002273,-3.000000,0.000000,-0.768784,80.000000,81.000000,40.531436,884.523154,791.644255,89.000000,80.000000,41.734778,900.046601,783.526316,0.735822,17.517943,0.088355,-9.000000,1.000000,-1.203342,0.389423,0.384615,0.004808,0.169786,0.177237,-0.007450,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",186.000000,208.000000,98.364961,878.310656,790.468434,191.000000,209.000000,98.915162,876.483896,788.454096,0.973877,2.719303,0.013746,-5.000000,-1.000000,-0.550201,80.000000,81.000000,40.531436,884.523154,791.644255,89.000000,108.000000,47.679862,890.676701,789.620975,0.817199,6.477639,0.032743,-9.000000,-27.000000,-7.148425,0.389423,0.516746,-0.127323,0.169786,0.232351,-0.062564,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",186.000000,208.000000,98.364961,878.310656,790.468434,191.000000,209.000000,99.606229,877.940325,786.845680,0.972777,3.641633,0.018280,-5.000000,-1.000000,-1.241268,80.000000,81.000000,40.531436,884.523154,791.644255,75.000000,96.000000,42.400640,886.937854,788.406516,0.904246,4.039026,0.020275,5.000000,-15.000000,-1.869203,0.389423,0.459330,-0.069907,0.169786,0.181206,-0.011419,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,222.000000,105.134727,886.117063,868.607718,196.000000,209.000000,101.696640,879.259795,869.699548,0.943020,6.943645,0.034139,4.000000,13.000000,3.438087,91.000000,87.000000,44.976208,873.811330,864.648466,98.000000,96.000000,47.609712,871.626597,867.315546,0.891956,3.447661,0.016951,-7.000000,-9.000000,-2.633504,0.391892,0.459330,-0.067438,0.183009,0.219168,-0.036159,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,222.000000,105.134727,886.117063,868.607718,210.000000,213.000000,105.532110,885.660769,867.911341,0.974452,0.832553,0.003945,-10.000000,9.000000,-0.397383,91.000000,87.000000,44.976208,873.811330,864.648466,97.000000,100.000000,49.891716,884.951279,871.109847,0.802681,12.878195,0.061016,-6.000000,-13.000000,-4.915507,0.391892,0.469484,-0.077592,0.183009,0.223505,-0.040496,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,222.000000,105.134727,886.117063,868.607718,200.000000,218.000000,103.580660,885.076900,868.450810,0.979936,1.051931,0.005078,0.000000,4.000000,1.554067,91.000000,87.000000,44.976208,873.811330,864.648466,95.000000,97.000000,47.566235,870.954840,867.985087,0.925797,4.392332,0.021202,-4.000000,-10.000000,-2.590026,0.391892,0.444954,-0.053062,0.183009,0.210882,-0.027873,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,222.000000,105.134727,886.117063,868.607718,201.000000,214.000000,103.774082,878.287154,863.305569,0.936535,9.456228,0.045562,-1.000000,8.000000,1.360645,91.000000,87.000000,44.976208,873.811330,864.648466,98.000000,102.000000,47.816523,883.438535,868.723932,0.827596,10.454306,0.050371,-7.000000,-15.000000,-2.840315,0.391892,0.476636,-0.084744,0.183009,0.212314,-0.029304,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,222.000000,105.134727,886.117063,868.607718,207.000000,215.000000,105.305649,885.271313,864.871807,0.971695,3.830447,0.018187,-7.000000,7.000000,-0.170923,91.000000,87.000000,44.976208,873.811330,864.648466,93.000000,93.000000,46.445518,872.061089,871.016084,0.906031,6.603779,0.031355,-2.000000,-6.000000,-1.469309,0.391892,0.432558,-0.040666,0.183009,0.194529,-0.011520,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,221.000000,104.767742,805.012064,901.922571,188.000000,209.000000,98.387611,802.752787,905.720101,0.935834,4.418775,0.022456,12.000000,12.000000,6.380131,92.000000,89.000000,45.297081,793.123643,898.398852,95.000000,102.000000,48.651334,799.356105,901.030527,0.887768,6.765302,0.034381,-3.000000,-13.000000,-3.354253,0.402715,0.488038,-0.085323,0.186933,0.244517,-0.057584,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,221.000000,104.767742,805.012064,901.922571,207.000000,223.000000,105.798711,802.691739,905.057159,0.966575,3.899943,0.018431,-7.000000,-2.000000,-1.030968,92.000000,89.000000,45.297081,793.123643,898.398852,113.000000,110.000000,55.700686,801.712424,904.012311,0.796146,10.260512,0.048491,-21.000000,-21.000000,-10.403606,0.402715,0.493274,-0.090559,0.186933,0.277179,-0.090246,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,221.000000,104.767742,805.012064,901.922571,200.000000,214.000000,102.687154,804.479911,902.375857,0.978110,0.699039,0.003404,0.000000,7.000000,2.080588,92.000000,89.000000,45.297081,793.123643,898.398852,89.000000,95.000000,45.542367,788.913137,896.991713,0.930412,4.439414,0.021616,3.000000,-6.000000,-0.245287,0.402715,0.443925,-0.041210,0.186933,0.196698,-0.009765,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,221.000000,104.767742,805.012064,901.922571,203.000000,217.000000,103.827746,805.455222,900.024212,0.972816,1.949398,0.009388,-3.000000,4.000000,0.939996,92.000000,89.000000,45.297081,793.123643,898.398852,102.000000,104.000000,50.708059,797.173063,902.947017,0.841917,6.089631,0.029326,-10.000000,-15.000000,-5.410978,0.402715,0.479263,-0.076548,0.186933,0.238521,-0.051589,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",200.000000,221.000000,104.767742,805.012064,901.922571,203.000000,211.000000,103.549924,801.852016,896.025945,0.955126,6.689999,0.032303,-3.000000,10.000000,1.217818,92.000000,89.000000,45.297081,793.123643,898.398852,81.000000,102.000000,45.419890,793.071594,905.405339,0.884660,7.006680,0.033832,11.000000,-13.000000,-0.122809,0.402715,0.483412,-0.080697,0.186933,0.192394,-0.005462,0.000000,
test_bosch_p15_image1,bosch,test,1440,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,219.000000,103.314498,629.244148,848.544121,193.000000,209.000000,101.219762,622.601920,847.073322,0.948600,6.803120,0.033606,2.000000,10.000000,2.094735,82.000000,90.000000,42.770631,621.943275,852.601183,84.000000,101.000000,46.001349,616.055505,843.421631,0.828560,10.905504,0.053870,-2.000000,-11.000000,-3.230718,0.410959,0.483254,-0.072295,0.171383,0.206543,-0.035160,0.000000,
test_bosch_p15_image1,bosch,test,1440,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,219.000000,103.314498,629.244148,848.544121,193.000000,217.000000,103.426892,627.869488,847.580730,0.981963,1.678634,0.008115,2.000000,2.000000,-0.112395,82.000000,90.000000,42.770631,621.943275,852.601183,101.000000,122.000000,55.169549,619.590776,849.186049,0.750800,4.146974,0.020048,-19.000000,-32.000000,-12.398917,0.410959,0.562212,-0.151253,0.171383,0.284533,-0.113149,0.000000,
test_bosch_p15_image1,bosch,test,1440,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,219.000000,103.314498,629.244148,848.544121,186.000000,214.000000,99.816921,630.360148,849.459378,0.965574,1.443314,0.007230,9.000000,5.000000,3.497576,82.000000,90.000000,42.770631,621.943275,852.601183,81.000000,76.000000,38.785726,616.904782,849.539357,0.865655,5.895862,0.029533,1.000000,14.000000,3.984906,0.410959,0.355140,0.055819,0.171383,0.150986,0.020398,0.000000,
test_bosch_p15_image1,bosch,test,1440,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",195.000000,219.000000,103.314498,629.244148,848.544121,205.000000,212.000000,102.715048,624.012400,843.858078,0.947989,7.023544,0.034189,-10.000000,7.000000,0.599449,82.000000,90.000000,42.770631,621.943275,852.601183,105.000000,110.000000,52.732866,626.262248,848.739698,0.793620,5.793496,0.028202,-23.000000,-20.000000,-9.962235,0.410959,0.518868,-0.107909,0.171383,0.263569,-0.092186,0.000000,
