key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
im001127,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.377434,0.531938,0.516581,0.376247,0.516359,0.521359,45.000000,72.000000,113.000000,14166,32564,41918,64936,
im001154,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.593823,0.651336,0.671166,0.637259,0.673978,0.720334,83.000000,73.000000,141.000000,34277,50732,58680,74945,
im001155,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.554316,0.629142,0.656920,0.612309,0.656407,0.726061,62.000000,81.000000,143.000000,29283,48186,62228,65642,
im001192,main,unspecified,expert,1056,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.373995,0.449163,0.513610,0.384387,0.484400,0.572624,125.000000,174.000000,265.000000,31666,41502,91341,84185,
im001193,main,unspecified,expert,1057,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.396457,0.472998,0.514036,0.416193,0.489110,0.553165,153.000000,141.000000,275.000000,34530,44998,84812,101971,
im001218,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.542625,0.612736,0.638227,0.631265,0.648727,0.713880,119.000000,101.000000,233.000000,38348,61509,73663,111665,
im001219,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.571977,0.612089,0.660283,0.635278,0.651967,0.722855,127.000000,130.000000,246.000000,42266,55326,74973,94492,
im001246,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.374929,0.548100,0.558503,0.417412,0.561626,0.624749,76.000000,92.000000,156.000000,21173,39696,61664,67394,
im001686,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.539300,0.594049,0.600618,0.636129,0.602951,0.669587,78.000000,93.000000,155.000000,25674,35722,50573,64428,
im001749,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.520615,0.607263,0.659671,0.543094,0.650719,0.717582,123.000000,147.000000,241.000000,40201,59494,73211,88353,
im001750,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.518060,0.599945,0.636087,0.520417,0.619194,0.672544,72.000000,128.000000,171.000000,33747,56420,71901,80526,
im001791,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.507257,0.637148,0.656183,0.535525,0.677445,0.716422,63.000000,112.000000,169.000000,30580,51156,71664,73848,
im001792,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.561392,0.608269,0.663500,0.580703,0.617199,0.703300,58.000000,75.000000,140.000000,30123,54192,55988,88097,
im001814,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.577938,0.732891,0.708505,0.607707,0.759040,0.749904,98.000000,88.000000,173.000000,36343,54730,70980,60354,
im001858,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.604177,0.658809,0.705280,0.624177,0.673398,0.753216,100.000000,129.000000,207.000000,35144,61092,51655,92045,
im001859,main,unspecified,expert,1069,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.584849,0.639965,0.680121,0.652992,0.665536,0.741073,73.000000,64.000000,134.000000,26942,45217,44355,66836,
im002094,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.398369,0.530922,0.570087,0.420886,0.536747,0.602110,72.000000,86.000000,130.000000,19537,35674,27058,59470,
im002348,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.279607,0.544814,0.493925,0.331274,0.535686,0.539614,55.000000,70.000000,124.000000,13085,36086,65461,65523,
im002350,main,unspecified,expert,1056,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.389796,0.591163,0.580448,0.439708,0.561271,0.625837,70.000000,95.000000,161.000000,20599,44564,71952,69029,
im002421,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.409594,0.610768,0.575509,0.477046,0.658930,0.647399,67.000000,103.000000,168.000000,20591,50524,63585,87142,
im002422,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.282340,0.525053,0.487956,0.331072,0.586260,0.564009,44.000000,115.000000,179.000000,11164,39998,54877,78093,
im002471,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.530653,0.637403,0.657714,0.618455,0.689032,0.744592,80.000000,80.000000,130.000000,31010,56129,58981,74727,
im002587,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.459321,0.614218,0.631282,0.502316,0.613255,0.677656,62.000000,110.000000,167.000000,21584,50610,60768,64092,
im002649,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.354180,0.436007,0.444876,0.372541,0.458364,0.472745,61.000000,102.000000,176.000000,21565,28457,69496,78711,
im002742,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.052198,0.271652,0.250539,0.066889,0.284747,0.283267,34.000000,70.000000,101.000000,3529,25562,37277,67454,
im002743,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.061064,0.409670,0.354616,0.063383,0.428104,0.378694,25.000000,85.000000,122.000000,4283,29419,35675,79161,
im003024,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.431008,0.655755,0.627937,0.433445,0.715304,0.684269,52.000000,54.000000,95.000000,19131,43402,50000,63519,
im003537,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.480625,0.633270,0.694958,0.515750,0.683273,0.769665,118.000000,108.000000,188.000000,38636,79412,91428,86255,
im003630,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.596830,0.659320,0.680009,0.645395,0.677270,0.737794,102.000000,110.000000,185.000000,41711,62443,71983,90824,
im003631,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.516465,0.600027,0.626171,0.552463,0.611655,0.678526,85.000000,115.000000,192.000000,34793,53330,74380,79814,
im003705,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.249304,0.417627,0.474346,0.280361,0.410157,0.503784,64.000000,96.000000,136.000000,17812,27847,35745,63057,
im004162,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.501832,0.595015,0.675035,0.559829,0.602955,0.746876,81.000000,95.000000,143.000000,40773,60915,74381,74880,
im004163,main,unspecified,expert,1062,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.108720,0.283905,0.295679,0.121069,0.337711,0.366108,45.000000,69.000000,114.000000,7874,21521,62141,71982,
im004455,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.398983,0.493855,0.512424,0.463121,0.553148,0.598714,74.000000,108.000000,165.000000,18711,34128,51703,79792,
im004512,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.322076,0.419103,0.438012,0.383216,0.437725,0.496065,62.000000,71.000000,134.000000,13686,23396,55925,62936,
im004513,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.313239,0.512778,0.512263,0.342089,0.538575,0.560863,39.000000,81.000000,122.000000,10851,34882,41486,69358,
im004515,main,unspecified,expert,1071,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.465859,0.595306,0.625246,0.523853,0.604137,0.701701,49.000000,124.000000,166.000000,27957,52225,74838,71036,
im004516,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.505585,0.626682,0.651676,0.552489,0.633031,0.705596,98.000000,136.000000,229.000000,30696,60914,62503,88645,
im004538,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.197474,0.483125,0.432637,0.263851,0.550421,0.512725,44.000000,95.000000,132.000000,9325,39246,49194,68370,
im004539,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.266895,0.492750,0.451336,0.353867,0.518454,0.512318,23.000000,62.000000,94.000000,7486,42955,41642,68562,
im004564,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.301328,0.588026,0.548581,0.362526,0.634532,0.643309,50.000000,102.000000,151.000000,15010,37223,59321,53688,
im004790,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.003226,0.094811,0.050915,0.008397,0.118237,0.067739,2.000000,31.000000,41.000000,103,16169,63760,50026,
im004993,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.492406,0.533912,0.607850,0.573406,0.594183,0.708158,60.000000,111.000000,162.000000,26454,40662,50974,76582,
im005024,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.350646,0.526836,0.542439,0.397091,0.558309,0.610226,75.000000,121.000000,195.000000,21353,59684,75993,83275,
im005025,main,unspecified,expert,1072,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.345325,0.512805,0.515448,0.418189,0.519066,0.583587,43.000000,90.000000,139.000000,17336,52868,65942,72080,
im005060,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.502118,0.546087,0.610508,0.551610,0.585048,0.685533,69.000000,94.000000,129.000000,35882,50658,84998,76190,
im005092,main,unspecified,expert,1058,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.488875,0.566316,0.604168,0.576837,0.604813,0.708523,80.000000,120.000000,164.000000,34227,52127,80248,80202,
im005093,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.444913,0.541561,0.573763,0.518089,0.574562,0.666106,101.000000,122.000000,212.000000,29831,57014,71618,88340,
im005132,main,unspecified,expert,1057,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.551551,0.621507,0.637958,0.640704,0.706518,0.749923,90.000000,100.000000,159.000000,36933,53643,78991,89126,
im005133,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.443470,0.583020,0.591477,0.481051,0.667820,0.681152,108.000000,124.000000,212.000000,28439,55728,66246,109858,
im005190,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.472191,0.474207,0.530047,0.522761,0.534817,0.617046,98.000000,96.000000,164.000000,30365,34314,63364,87523,
im005191,main,unspecified,expert,1060,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.433207,0.507465,0.549703,0.507752,0.580043,0.645697,99.000000,86.000000,176.000000,28702,39811,60401,97361,
im005249,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.324155,0.514578,0.551384,0.339333,0.583722,0.647671,74.000000,97.000000,151.000000,16394,41210,53770,72662,
im005283,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.519024,0.666828,0.644886,0.597748,0.741862,0.745591,82.000000,77.000000,148.000000,29757,49035,67911,70795,
im005320,main,unspecified,expert,1069,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.146785,0.348478,0.310437,0.205661,0.368891,0.355011,16.000000,56.000000,72.000000,3848,23200,30161,46859,
im005321,main,unspecified,expert,1074,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.388183,0.583805,0.601297,0.447791,0.602020,0.666223,63.000000,94.000000,131.000000,16346,31182,31518,54069,
im005357,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.266206,0.504481,0.452707,0.346434,0.504071,0.488463,49.000000,92.000000,134.000000,8755,34013,48584,61491,
im005387,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.436009,0.634405,0.646745,0.509417,0.687840,0.735414,68.000000,69.000000,125.000000,22707,56688,63672,70420,
im005456,main,unspecified,expert,1070,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.437874,0.646352,0.653895,0.461401,0.697161,0.728027,51.000000,66.000000,105.000000,17530,50061,40071,67884,
im005457,main,unspecified,expert,1063,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.458498,0.657598,0.634376,0.508958,0.692971,0.708521,35.000000,83.000000,121.000000,19636,44792,44879,63718,
im005488,main,unspecified,expert,1065,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.556997,0.633897,0.652928,0.605774,0.653441,0.706560,104.000000,87.000000,186.000000,39110,63271,77975,96837,
im005489,main,unspecified,expert,1059,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.433215,0.497395,0.519874,0.525591,0.573711,0.625801,86.000000,118.000000,216.000000,25215,42245,70345,99799,
im005523,main,unspecified,expert,1067,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.507329,0.618878,0.639434,0.569718,0.663607,0.716809,63.000000,89.000000,134.000000,30705,50007,64870,81628,
im005524,main,unspecified,expert,1064,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.390446,0.568362,0.593092,0.470151,0.608847,0.695140,119.000000,113.000000,237.000000,32568,53845,95624,80432,
im005558,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.506222,0.590378,0.637074,0.557451,0.662341,0.735157,60.000000,139.000000,183.000000,31904,58124,69668,92007,
im005713,main,unspecified,expert,1056,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.584937,0.681703,0.701074,0.637223,0.761870,0.787970,86.000000,57.000000,126.000000,40436,64654,70205,90789,
im005805,main,unspecified,expert,1071,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.012999,0.049586,0.084939,0.008126,0.046296,0.076542,70.000000,113.000000,195.000000,9368,34663,61100,102310,
im005806,main,unspecified,expert,1070,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.317455,0.475879,0.489204,0.374318,0.515994,0.563965,67.000000,117.000000,173.000000,17015,40096,46194,77001,
im005833,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.424953,0.503505,0.555023,0.476371,0.553432,0.639042,121.000000,151.000000,245.000000,27306,48322,60925,102310,
im005834,main,unspecified,expert,1068,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.465508,0.551203,0.594963,0.537793,0.611331,0.705572,100.000000,163.000000,235.000000,34548,58934,88496,96642,
im006037,main,unspecified,expert,1058,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.488768,0.620232,0.642427,0.574755,0.665845,0.726566,49.000000,55.000000,92.000000,27508,44386,55828,67672,
im006105,main,unspecified,expert,1061,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.215039,0.264667,0.311728,0.268046,0.343887,0.408783,40.000000,86.000000,139.000000,10223,37353,64024,88216,
im006106,main,unspecified,expert,1066,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",0.280651,0.400396,0.416998,0.328418,0.443735,0.487100,54.000000,99.000000,175.000000,16750,47540,68965,94789,
