key,subset,split,reader,native_side,outcome,resampling,artery_dice,vein_dice,vessels_dice,artery_cldice,vein_cldice,vessels_cldice,artery_betti,vein_betti,vessels_betti,said_artery_px,said_vein_px,truth_artery_px,truth_vein_px,note
test_138_g,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.031264,,,0.050433,,,19.000000,0,1403,0,0,
test_139_g,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.891691,,,0.882172,,,103.000000,133042,213702,0,0,
test_13_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.812233,,,0.842533,,,114.000000,109015,140190,0,0,
test_140_g,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.636183,,,0.636220,,,117.000000,21997,73312,0,0,
test_141_g,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.774741,,,0.789131,,,157.000000,80007,129079,0,0,
test_142_g,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892352,,,0.909387,,,144.000000,157087,179709,0,0,
test_143_g,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.862316,,,0.885906,,,116.000000,150915,178288,0,0,
test_144_g,main,test,expert,2012,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.403331,,,0.400846,,,87.000000,8119,31319,0,0,
test_145_g,main,test,expert,2012,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.217760,,,0.229595,,,78.000000,711,17686,0,0,
test_146_g,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.872223,,,0.892277,,,124.000000,152693,193739,0,0,
test_147_g,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.680023,,,0.702465,,,76.000000,33396,121919,0,0,
test_148_g,main,test,expert,2021,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.012262,,,0.025386,,,115.000000,0,3010,0,0,
test_149_g,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.127159,,,0.211571,,,30.000000,2022,6805,0,0,
test_14_a,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.859112,,,0.902626,,,117.000000,116543,153318,0,0,
test_150_g,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.852727,,,0.855648,,,110.000000,93358,165123,0,0,
test_151_n,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.775902,,,0.751765,,,122.000000,105071,151593,0,0,
test_152_n,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.815739,,,0.824741,,,89.000000,102258,167192,0,0,
test_153_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.382057,,,0.361706,,,62.000000,17194,53477,0,0,
test_154_n,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.412482,,,0.363749,,,32.000000,19126,48273,0,0,
test_155_n,main,test,expert,2022,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.521627,,,0.479129,,,90.000000,25579,57584,0,0,
test_156_n,main,test,expert,2025,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.726222,,,0.729392,,,71.000000,59430,90503,0,0,
test_157_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.782937,,,0.783323,,,153.000000,89349,151490,0,0,
test_158_n,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.746065,,,0.749112,,,97.000000,75356,135832,0,0,
test_159_n,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.843325,,,0.840960,,,113.000000,117658,161402,0,0,
test_15_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.836858,,,0.858031,,,87.000000,98278,146986,0,0,
test_160_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.869755,,,0.882806,,,109.000000,125680,182200,0,0,
test_161_n,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.811746,,,0.829228,,,83.000000,94887,157560,0,0,
test_162_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.837347,,,0.846897,,,82.000000,114133,153028,0,0,
test_163_n,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.737247,,,0.747581,,,71.000000,70675,116446,0,0,
test_164_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.709646,,,0.707263,,,71.000000,57231,120637,0,0,
test_165_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.777792,,,0.759238,,,143.000000,118296,161854,0,0,
test_166_n,main,test,expert,2012,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.762723,,,0.751508,,,130.000000,123368,131879,0,0,
test_167_n,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.639896,,,0.654152,,,113.000000,73523,98665,0,0,
test_168_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.646050,,,0.647227,,,112.000000,62518,104081,0,0,
test_169_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.735343,,,0.773106,,,101.000000,84765,137381,0,0,
test_16_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.776206,,,0.778686,,,92.000000,98478,124838,0,0,
test_170_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.699535,,,0.713979,,,83.000000,75949,130080,0,0,
test_171_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.909233,,,0.928090,,,105.000000,178837,195553,0,0,
test_172_n,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.889430,,,0.903261,,,119.000000,162086,185825,0,0,
test_173_n,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.767723,,,0.750917,,,106.000000,115910,135336,0,0,
test_174_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.798180,,,0.802923,,,122.000000,134425,148055,0,0,
test_175_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.691603,,,0.675202,,,181.000000,116999,105961,0,0,
test_176_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.766041,,,0.779467,,,137.000000,136332,135732,0,0,
test_177_n,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.804277,,,0.753029,,,122.000000,135538,154243,0,0,
test_178_n,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.773121,,,0.746250,,,131.000000,129621,143665,0,0,
test_179_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.876293,,,0.885878,,,131.000000,142239,166933,0,0,
test_17_a,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.842624,,,0.888978,,,77.000000,108817,163584,0,0,
test_180_n,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.847908,,,0.874777,,,125.000000,115486,137084,0,0,
test_181_n,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.815061,,,0.842552,,,78.000000,83584,150431,0,0,
test_182_n,main,test,expert,2045,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.866766,,,0.904607,,,106.000000,125147,178635,0,0,
test_183_n,main,test,expert,2020,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.771588,,,0.769914,,,106.000000,84786,128486,0,0,
test_184_n,main,test,expert,2043,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.862716,,,0.877334,,,119.000000,131864,163979,0,0,
test_185_n,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.781604,,,0.770973,,,143.000000,105405,158366,0,0,
test_186_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.822281,,,0.811480,,,124.000000,115731,171835,0,0,
test_187_n,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.849420,,,0.863004,,,68.000000,132383,186166,0,0,
test_188_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.814993,,,0.827665,,,178.000000,130234,172215,0,0,
test_189_n,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.811703,,,0.822657,,,123.000000,112217,164807,0,0,
test_18_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.214343,,,0.239223,,,53.000000,3352,18957,0,0,
test_190_n,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.818002,,,0.829356,,,92.000000,104106,164405,0,0,
test_191_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.744207,,,0.734723,,,144.000000,107038,118984,0,0,
test_192_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.779156,,,0.779142,,,105.000000,110503,133012,0,0,
test_193_n,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.879252,,,0.877499,,,113.000000,139669,185136,0,0,
test_194_n,main,test,expert,2021,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.867055,,,0.868546,,,102.000000,138044,181282,0,0,
test_195_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.840774,,,0.848346,,,112.000000,126184,179631,0,0,
test_196_n,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.733009,,,0.770700,,,69.000000,69808,139342,0,0,
test_197_n,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.834135,,,0.853016,,,91.000000,118612,170082,0,0,
test_198_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.877982,,,0.902584,,,119.000000,117287,193265,0,0,
test_199_n,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.860829,,,0.872336,,,75.000000,154053,182871,0,0,
test_19_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.740507,,,0.755301,,,115.000000,76177,84176,0,0,
test_1_a,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.861100,,,0.861962,,,110.000000,145603,186942,0,0,
test_200_n,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.821138,,,0.822705,,,150.000000,137610,182638,0,0,
test_20_a,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.909597,,,0.930283,,,129.000000,133745,202226,0,0,
test_21_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.647895,,,0.641886,,,75.000000,50394,91782,0,0,
test_22_a,main,test,expert,2020,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892147,,,0.912663,,,112.000000,135334,161515,0,0,
test_23_a,main,test,expert,2021,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.691911,,,0.686761,,,108.000000,134658,160624,0,0,
test_24_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.329901,,,0.413053,,,97.000000,23166,23774,0,0,
test_25_a,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.807846,,,0.833844,,,122.000000,90586,110131,0,0,
test_26_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.899022,,,0.899962,,,92.000000,141288,172795,0,0,
test_27_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.255072,,,0.216632,,,59.000000,7291,18184,0,0,
test_28_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.731330,,,0.721188,,,66.000000,72477,110819,0,0,
test_29_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.753497,,,0.761435,,,77.000000,83394,104478,0,0,
test_2_a,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.850629,,,0.854905,,,100.000000,142490,177327,0,0,
test_30_a,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.826017,,,0.820717,,,79.000000,92507,119738,0,0,
test_31_a,main,test,expert,2019,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892926,,,0.898177,,,134.000000,146922,171211,0,0,
test_32_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.896056,,,0.924264,,,104.000000,124037,181074,0,0,
test_33_a,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.894340,,,0.892580,,,149.000000,193852,226009,0,0,
test_34_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.747647,,,0.777987,,,60.000000,72103,113336,0,0,
test_35_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.902876,,,0.923226,,,156.000000,144273,181630,0,0,
test_36_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.892794,,,0.913076,,,99.000000,149352,157485,0,0,
test_37_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.284529,,,0.314096,,,36.000000,7742,18362,0,0,
test_38_a,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.657968,,,0.640774,,,77.000000,46795,90320,0,0,
test_39_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.772696,,,0.780799,,,111.000000,74827,117183,0,0,
test_3_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.893682,,,0.892367,,,173.000000,197355,229889,0,0,
test_40_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.834781,,,0.876716,,,69.000000,96018,115666,0,0,
test_41_a,main,test,expert,2019,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.689247,,,0.662336,,,115.000000,69237,111464,0,0,
test_42_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.720634,,,0.727226,,,145.000000,54542,126698,0,0,
test_43_a,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.801329,,,0.826531,,,118.000000,70941,109082,0,0,
test_44_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.869819,,,0.861500,,,101.000000,141654,156696,0,0,
test_45_a,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.782618,,,0.811576,,,81.000000,81997,87585,0,0,
test_46_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.648402,,,0.687746,,,73.000000,61872,76942,0,0,
test_47_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.594152,,,0.603562,,,49.000000,29182,56283,0,0,
test_48_a,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.894457,,,0.922756,,,99.000000,124037,181074,0,0,
test_49_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.855774,,,0.914904,,,61.000000,110551,164209,0,0,
test_4_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.831163,,,0.798879,,,78.000000,104623,141395,0,0,
test_50_a,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.821426,,,0.859680,,,76.000000,101581,124572,0,0,
test_51_d,main,test,expert,2016,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.005480,,,0.019139,,,50.000000,0,221,0,0,
test_52_d,main,test,expert,2017,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.673385,,,0.689736,,,73.000000,7943,85744,0,0,
test_53_d,main,test,expert,2011,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.451702,,,0.432438,,,54.000000,13340,62441,0,0,
test_54_d,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.905325,,,0.927506,,,79.000000,139428,178728,0,0,
test_55_d,main,test,expert,2014,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.325271,,,0.406362,,,25.000000,7278,20258,0,0,
test_56_d,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.652372,,,0.668815,,,76.000000,55784,118191,0,0,
test_57_d,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.225557,,,0.281256,,,32.000000,11852,4703,0,0,
test_58_d,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.768227,,,0.807330,,,130.000000,93202,113659,0,0,
test_59_d,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.712219,,,0.716689,,,118.000000,98786,108092,0,0,
test_5_a,main,test,expert,2015,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.873636,,,0.858043,,,144.000000,166970,193540,0,0,
test_60_d,main,test,expert,2018,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.699695,,,0.684069,,,97.000000,98684,79677,0,0,
test_61_d,main,test,expert,2013,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the masks that run kept",,,0.407744,,,0.362736,,,78.000000,10565,36219,0,0,
