key,subset,split,native_side,reader,outcome,resampling,said_disc_width,said_disc_height,said_disc_radius,said_disc_center_x,said_disc_center_y,truth_disc_width,truth_disc_height,truth_disc_radius,truth_disc_center_x,truth_disc_center_y,disc_dice,disc_center_offset,disc_center_offset_diameters,disc_width_error,disc_height_error,disc_radius_error,said_cup_width,said_cup_height,said_cup_radius,said_cup_center_x,said_cup_center_y,truth_cup_width,truth_cup_height,truth_cup_radius,truth_cup_center_x,truth_cup_center_y,cup_dice,cup_center_offset,cup_center_offset_diameters,cup_width_error,cup_height_error,cup_radius_error,said_vertical_ratio,truth_vertical_ratio,cup_vertical_ratio_error,said_area_ratio,truth_area_ratio,cup_area_ratio_error,cup_outside_its_disc,note
test_bosch_p11_image2,bosch,test,1437,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",202.000000,224.000000,104.761666,886.652455,794.248325,207.000000,220.000000,107.977102,883.651496,797.198537,0.952114,4.208266,0.019487,-5.000000,4.000000,-3.215436,90.000000,91.000000,47.542807,896.437262,795.596113,121.000000,107.000000,56.291873,895.857358,799.272627,0.831496,3.721967,0.017235,-31.000000,-16.000000,-8.749066,0.406250,0.486364,-0.080114,0.205951,0.271787,-0.065835,0.000000,
test_bosch_p11_image2,bosch,test,1437,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",202.000000,224.000000,104.761666,886.652455,794.248325,193.000000,236.000000,106.516842,882.099287,790.289446,0.951214,6.033578,0.028322,9.000000,-12.000000,-1.755176,90.000000,91.000000,47.542807,896.437262,795.596113,69.000000,99.000000,41.251481,886.934343,794.966517,0.827669,9.523752,0.044705,21.000000,-8.000000,6.291326,0.406250,0.419492,-0.013242,0.205951,0.149983,0.055968,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",205.000000,214.000000,105.127158,661.425749,701.797523,205.000000,218.000000,104.801158,656.595740,695.917258,0.950899,7.609632,0.036305,0.000000,-4.000000,0.326000,101.000000,101.000000,49.310944,658.158136,701.223982,108.000000,127.000000,58.433810,661.123520,698.014543,0.826309,4.369669,0.020847,-7.000000,-26.000000,-9.122866,0.471963,0.582569,-0.110606,0.220017,0.310882,-0.090865,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",205.000000,214.000000,105.127158,661.425749,701.797523,207.000000,221.000000,107.619810,663.559693,699.328148,0.967345,3.263668,0.015163,-2.000000,-7.000000,-2.492653,101.000000,101.000000,49.310944,658.158136,701.223982,127.000000,127.000000,65.212116,664.887051,708.633159,0.727558,10.008706,0.046500,-26.000000,-26.000000,-15.901172,0.471963,0.574661,-0.102698,0.220017,0.367174,-0.147157,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",205.000000,214.000000,105.127158,661.425749,701.797523,204.000000,227.000000,108.124398,663.444729,700.178529,0.961482,2.587938,0.011967,1.000000,-13.000000,-2.997241,101.000000,101.000000,49.310944,658.158136,701.223982,96.000000,91.000000,46.363204,654.533393,708.044721,0.890078,7.724069,0.035718,5.000000,10.000000,2.947740,0.471963,0.400881,0.071082,0.220017,0.183865,0.036152,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",205.000000,214.000000,105.127158,661.425749,701.797523,202.000000,225.000000,107.640512,660.556044,693.026236,0.946091,8.814299,0.040943,3.000000,-11.000000,-2.513355,101.000000,101.000000,49.310944,658.158136,701.223982,115.000000,110.000000,57.064088,655.007331,708.354936,0.847389,7.796030,0.036213,-14.000000,-9.000000,-7.753144,0.471963,0.488889,-0.016926,0.220017,0.281044,-0.061027,0.000000,
test_bosch_p12_image1,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",205.000000,214.000000,105.127158,661.425749,701.797523,212.000000,223.000000,108.588542,660.154762,697.278939,0.959562,4.693934,0.021613,-7.000000,-9.000000,-3.461384,101.000000,101.000000,49.310944,658.158136,701.223982,105.000000,111.000000,54.023915,665.093467,702.999237,0.877796,7.158935,0.032964,-4.000000,-10.000000,-4.712970,0.471963,0.497758,-0.025795,0.220017,0.247516,-0.027499,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",202.000000,214.000000,104.725198,625.789610,747.529270,201.000000,209.000000,102.140132,624.096079,749.180595,0.963409,2.365358,0.011579,1.000000,5.000000,2.585066,101.000000,89.000000,46.438664,621.570332,749.482657,107.000000,109.000000,53.246466,628.345683,750.887280,0.836245,6.919418,0.033872,-6.000000,-20.000000,-6.807803,0.415888,0.521531,-0.105643,0.196633,0.271762,-0.075129,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",202.000000,214.000000,104.725198,625.789610,747.529270,195.000000,226.000000,105.605982,626.102349,750.123527,0.973436,2.613039,0.012372,7.000000,-12.000000,-0.880784,101.000000,89.000000,46.438664,621.570332,749.482657,123.000000,130.000000,63.453146,625.454898,751.212507,0.697591,4.252321,0.020133,-22.000000,-41.000000,-17.014482,0.415888,0.575221,-0.159333,0.196633,0.361018,-0.164385,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",202.000000,214.000000,104.725198,625.789610,747.529270,199.000000,225.000000,106.778002,625.739440,747.917781,0.971426,0.391737,0.001834,3.000000,-11.000000,-2.052804,101.000000,89.000000,46.438664,621.570332,749.482657,95.000000,97.000000,47.813195,613.372459,751.018797,0.872824,8.340555,0.039056,6.000000,-8.000000,-1.374531,0.415888,0.431111,-0.015223,0.196633,0.200508,-0.003875,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",202.000000,214.000000,104.725198,625.789610,747.529270,210.000000,221.000000,106.305954,623.035265,748.734924,0.960891,3.006662,0.014142,-8.000000,-7.000000,-1.580756,101.000000,89.000000,46.438664,621.570332,749.482657,120.000000,111.000000,56.932851,626.108711,752.458313,0.799033,5.426915,0.025525,-19.000000,-22.000000,-10.494188,0.415888,0.502262,-0.086375,0.196633,0.286821,-0.090188,0.000000,
test_bosch_p12_image2,bosch,test,1438,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",202.000000,214.000000,104.725198,625.789610,747.529270,196.000000,221.000000,103.913552,620.708546,745.945494,0.959285,5.322176,0.025609,6.000000,-7.000000,0.811646,101.000000,89.000000,46.438664,621.570332,749.482657,96.000000,108.000000,50.827188,628.471907,759.340931,0.839702,12.034007,0.057904,5.000000,-19.000000,-4.388524,0.415888,0.488688,-0.072800,0.196633,0.239248,-0.042614,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",189.000000,203.000000,98.549241,909.767690,817.054800,189.000000,202.000000,96.390597,908.459009,816.061770,0.969950,1.642789,0.008522,0.000000,1.000000,2.158644,78.000000,87.000000,40.598135,917.660873,816.748358,100.000000,98.000000,48.762433,921.312450,817.716867,0.814832,3.777833,0.019596,-22.000000,-11.000000,-8.164297,0.428571,0.485149,-0.056577,0.169709,0.255918,-0.086209,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",189.000000,203.000000,98.549241,909.767690,817.054800,194.000000,210.000000,99.236441,909.222671,815.755382,0.977201,1.409090,0.007100,-5.000000,-7.000000,-0.687200,78.000000,87.000000,40.598135,917.660873,816.748358,104.000000,97.000000,50.967901,911.003553,813.314912,0.776370,7.490558,0.037741,-26.000000,-10.000000,-10.369766,0.428571,0.461905,-0.033333,0.169709,0.263786,-0.094076,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",189.000000,203.000000,98.549241,909.767690,817.054800,190.000000,207.000000,99.244460,909.798436,817.475552,0.982035,0.421874,0.002125,-1.000000,-4.000000,-0.695219,78.000000,87.000000,40.598135,917.660873,816.748358,71.000000,69.000000,34.517154,923.065456,808.001870,0.812017,10.281565,0.051799,7.000000,18.000000,6.080982,0.428571,0.333333,0.095238,0.169709,0.120964,0.048745,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",189.000000,203.000000,98.549241,909.767690,817.054800,190.000000,201.000000,97.319024,907.496572,815.505377,0.963943,2.749307,0.014125,-1.000000,2.000000,1.230218,78.000000,87.000000,40.598135,917.660873,816.748358,98.000000,98.000000,47.866424,918.281328,810.847735,0.808177,5.933154,0.030483,-20.000000,-11.000000,-7.268289,0.428571,0.487562,-0.058991,0.169709,0.241917,-0.072208,0.000000,
test_bosch_p13_image1,bosch,test,1437,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",189.000000,203.000000,98.549241,909.767690,817.054800,190.000000,203.000000,98.138179,904.620485,813.839343,0.957379,6.069011,0.030921,-1.000000,0.000000,0.411062,78.000000,87.000000,40.598135,917.660873,816.748358,66.000000,102.000000,41.007696,921.335415,821.341473,0.870089,5.882088,0.029968,12.000000,-15.000000,-0.409561,0.428571,0.502463,-0.073892,0.169709,0.174604,-0.004895,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,211.000000,98.275931,877.698701,790.167754,180.000000,198.000000,93.779443,875.009628,787.493214,0.945231,3.792662,0.020221,10.000000,13.000000,4.496488,86.000000,79.000000,39.814360,884.163253,789.487952,95.000000,98.000000,47.853122,891.773839,789.778704,0.798587,7.616138,0.040607,-9.000000,-19.000000,-8.038763,0.374408,0.494949,-0.120542,0.164129,0.260379,-0.096250,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,211.000000,98.275931,877.698701,790.167754,191.000000,211.000000,100.163912,876.924776,792.035439,0.970078,2.021684,0.010092,-1.000000,0.000000,-1.887981,86.000000,79.000000,39.814360,884.163253,789.487952,102.000000,115.000000,54.097515,887.183054,784.272678,0.702695,6.026465,0.030083,-16.000000,-36.000000,-14.283155,0.374408,0.545024,-0.170616,0.164129,0.291697,-0.127568,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,211.000000,98.275931,877.698701,790.167754,189.000000,208.000000,99.133745,878.752348,790.378798,0.975856,1.074575,0.005420,1.000000,3.000000,-0.857814,86.000000,79.000000,39.814360,884.163253,789.487952,89.000000,80.000000,41.734778,900.046601,783.526316,0.736892,16.965313,0.085568,-3.000000,-1.000000,-1.920418,0.374408,0.384615,-0.010208,0.164129,0.177237,-0.013108,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,211.000000,98.275931,877.698701,790.167754,191.000000,209.000000,98.915162,876.483896,788.454096,0.969679,2.100566,0.010618,-1.000000,2.000000,-0.639231,86.000000,79.000000,39.814360,884.163253,789.487952,89.000000,108.000000,47.679862,890.676701,789.620975,0.796733,6.514806,0.032931,-3.000000,-29.000000,-7.865502,0.374408,0.516746,-0.142339,0.164129,0.232351,-0.068222,0.000000,
test_bosch_p13_image2,bosch,test,1437,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",190.000000,211.000000,98.275931,877.698701,790.167754,191.000000,209.000000,99.606229,877.940325,786.845680,0.973224,3.330850,0.016720,-1.000000,2.000000,-1.330298,86.000000,79.000000,39.814360,884.163253,789.487952,75.000000,96.000000,42.400640,886.937854,788.406516,0.885021,2.977905,0.014948,11.000000,-17.000000,-2.586280,0.374408,0.459330,-0.084923,0.164129,0.181206,-0.017077,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",203.000000,220.000000,104.966558,885.347836,867.072918,196.000000,209.000000,101.696640,879.259795,869.699548,0.951703,6.630492,0.032599,7.000000,11.000000,3.269919,90.000000,90.000000,44.129581,876.244688,864.252697,98.000000,96.000000,47.609712,871.626597,867.315546,0.869854,5.541462,0.027245,-8.000000,-6.000000,-3.480132,0.409091,0.459330,-0.050239,0.176749,0.219168,-0.042419,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",203.000000,220.000000,104.966558,885.347836,867.072918,210.000000,213.000000,105.532110,885.660769,867.911341,0.978736,0.894919,0.004240,-7.000000,7.000000,-0.565552,90.000000,90.000000,44.129581,876.244688,864.252697,97.000000,100.000000,49.891716,884.951279,871.109847,0.817764,11.082654,0.052508,-7.000000,-10.000000,-5.762135,0.409091,0.469484,-0.060393,0.176749,0.223505,-0.046756,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",203.000000,220.000000,104.966558,885.347836,867.072918,200.000000,218.000000,103.580660,885.076900,868.450810,0.973507,1.404276,0.006779,3.000000,2.000000,1.385899,90.000000,90.000000,44.129581,876.244688,864.252697,95.000000,97.000000,47.566235,870.954840,867.985087,0.890821,6.474043,0.031251,-5.000000,-7.000000,-3.436654,0.409091,0.444954,-0.035863,0.176749,0.210882,-0.034133,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",203.000000,220.000000,104.966558,885.347836,867.072918,201.000000,214.000000,103.774082,878.287154,863.305569,0.944628,8.002884,0.038559,2.000000,6.000000,1.192477,90.000000,90.000000,44.129581,876.244688,864.252697,98.000000,102.000000,47.816523,883.438535,868.723932,0.846553,8.470147,0.040811,-8.000000,-12.000000,-3.686943,0.409091,0.476636,-0.067545,0.176749,0.212314,-0.035564,0.000000,
test_bosch_p14_image1,bosch,test,1440,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",203.000000,220.000000,104.966558,885.347836,867.072918,207.000000,215.000000,105.305649,885.271313,864.871807,0.979065,2.202442,0.010457,-4.000000,5.000000,-0.339091,90.000000,90.000000,44.129581,876.244688,864.252697,93.000000,93.000000,46.445518,872.061089,871.016084,0.880341,7.952729,0.037760,-3.000000,-3.000000,-2.315937,0.409091,0.432558,-0.023467,0.176749,0.194529,-0.017780,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,212.000000,103.491502,804.088683,900.921719,188.000000,209.000000,98.387611,802.752787,905.720101,0.934545,4.980873,0.025312,13.000000,3.000000,5.103892,89.000000,89.000000,44.006788,795.435076,897.759204,95.000000,102.000000,48.651334,799.356105,901.030527,0.895266,5.106469,0.025951,-6.000000,-13.000000,-4.644547,0.419811,0.488038,-0.068227,0.180813,0.244517,-0.063704,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,212.000000,103.491502,804.088683,900.921719,207.000000,223.000000,105.798711,802.691739,905.057159,0.958307,4.365011,0.020629,-6.000000,-11.000000,-2.307208,89.000000,89.000000,44.006788,795.435076,897.759204,113.000000,110.000000,55.700686,801.712424,904.012311,0.768619,8.860387,0.041874,-24.000000,-21.000000,-11.693899,0.419811,0.493274,-0.073462,0.180813,0.277179,-0.096366,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,212.000000,103.491502,804.088683,900.921719,200.000000,214.000000,102.687154,804.479911,902.375857,0.979618,1.505847,0.007332,1.000000,-2.000000,0.804348,89.000000,89.000000,44.006788,795.435076,897.759204,89.000000,95.000000,45.542367,788.913137,896.991713,0.890794,6.566942,0.031975,0.000000,-6.000000,-1.535580,0.419811,0.443925,-0.024114,0.180813,0.196698,-0.015884,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,212.000000,103.491502,804.088683,900.921719,203.000000,217.000000,103.827746,805.455222,900.024212,0.972436,1.634915,0.007873,-2.000000,-5.000000,-0.336244,89.000000,89.000000,44.006788,795.435076,897.759204,102.000000,104.000000,50.708059,797.173063,902.947017,0.829826,5.471197,0.026347,-13.000000,-15.000000,-6.701272,0.419811,0.479263,-0.059451,0.180813,0.238521,-0.057708,0.000000,
test_bosch_p14_image2,bosch,test,1436,expert5,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,212.000000,103.491502,804.088683,900.921719,203.000000,211.000000,103.549924,801.852016,896.025945,0.959515,5.382497,0.025990,-2.000000,1.000000,-0.058422,89.000000,89.000000,44.006788,795.435076,897.759204,81.000000,102.000000,45.419890,793.071594,905.405339,0.872423,8.003088,0.038644,8.000000,-13.000000,-1.413102,0.419811,0.483412,-0.063601,0.180813,0.192394,-0.011581,0.000000,
test_bosch_p15_image1,bosch,test,1440,expert1,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,214.000000,104.051305,627.759298,846.676771,193.000000,209.000000,101.219762,622.601920,847.073322,0.959033,5.172601,0.025551,8.000000,5.000000,2.831543,79.000000,88.000000,41.305460,621.441978,848.153172,84.000000,101.000000,46.001349,616.055505,843.421631,0.844604,7.169488,0.035415,-5.000000,-13.000000,-4.695890,0.411215,0.483254,-0.072039,0.157587,0.206543,-0.048956,0.000000,
test_bosch_p15_image1,bosch,test,1440,expert2,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,214.000000,104.051305,627.759298,846.676771,193.000000,217.000000,103.426892,627.869488,847.580730,0.981026,0.910650,0.004402,8.000000,-3.000000,0.624413,79.000000,88.000000,41.305460,621.441978,848.153172,101.000000,122.000000,55.169549,619.590776,849.186049,0.718402,2.119854,0.010248,-22.000000,-34.000000,-13.864089,0.411215,0.562212,-0.150997,0.157587,0.284533,-0.126946,0.000000,
test_bosch_p15_image1,bosch,test,1440,expert3,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,214.000000,104.051305,627.759298,846.676771,186.000000,214.000000,99.816921,630.360148,849.459378,0.954619,3.808849,0.019079,15.000000,0.000000,4.234384,79.000000,88.000000,41.305460,621.441978,848.153172,81.000000,76.000000,38.785726,616.904782,849.539357,0.891731,4.744223,0.023765,-2.000000,12.000000,2.519734,0.411215,0.355140,0.056075,0.157587,0.150986,0.006601,0.000000,
test_bosch_p15_image1,bosch,test,1440,expert4,graded,"probabilities to native, bilinear, thresholded there, and these numbers were measured from the outlines that run kept",201.000000,214.000000,104.051305,627.759298,846.676771,205.000000,212.000000,102.715048,624.012400,843.858078,0.957741,4.688739,0.022824,-4.000000,2.000000,1.336257,79.000000,88.000000,41.305460,621.441978,848.153172,105.000000,110.000000,52.732866,626.262248,848.739698,0.758655,4.855823,0.023637,-26.000000,-22.000000,-11.427407,0.411215,0.518868,-0.107653,0.157587,0.263569,-0.105982,0.000000,
